ID,Information type,affected_individuals_and_help,caution_advice_and_crisis_updates,emotional_support_and_prayers,infrastructure_and_utilities_damage,irrelevant,opinions_and_criticism
[1060968840006393857],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060968940787195904],opinions_and_criticism,0,0,0,0,0,1
[1060969025117847552],opinions_and_criticism,0,0,0,0,0,1
[1060969066846928896],opinions_and_criticism,0,0,0,0,0,1
[1060969154247712769],opinions_and_criticism,0,0,0,0,0,1
[1060969168533704704],opinions_and_criticism,0,0,0,0,0,1
[1060969171859763200],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060969183872212992],opinions_and_criticism,0,0,0,0,0,1
[1060969245209706496],opinions_and_criticism,0,0,0,0,0,1
[1060969313270722560],emotional_support_and_prayers,0,0,1,0,0,0
[1060969314713591809],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060969483983032322],emotional_support_and_prayers,0,0,1,0,0,0
[1060969500332511232],opinions_and_criticism,0,0,0,0,0,1
[1060969508888813570],opinions_and_criticism,0,0,0,0,0,1
[1060969574731014144],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1060970156762038274],opinions_and_criticism,0,0,0,0,0,1
[1060970290379931650],opinions_and_criticism,0,0,0,0,0,1
[1060970349641244678],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060970416146206720],caution_advice_and_crisis_updates opinions_and_criticism,0,1,0,0,0,1
[1060970547583090688],opinions_and_criticism,0,0,0,0,0,1
[1060970556693057537],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060970591400980480],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060970628663132160],opinions_and_criticism,0,0,0,0,0,1
[1060970681406513152],opinions_and_criticism,0,0,0,0,0,1
[1060970796842127360],opinions_and_criticism,0,0,0,0,0,1
[1060970854320869376],emotional_support_and_prayers,0,0,1,0,0,0
[1060970891507650563],opinions_and_criticism,0,0,0,0,0,1
[1060970907794132992],opinions_and_criticism,0,0,0,0,0,1
[1060970905977999360],emotional_support_and_prayers,0,0,1,0,0,0
[1060971032755007488],opinions_and_criticism,0,0,0,0,0,1
[1060971052510208000],opinions_and_criticism,0,0,0,0,0,1
[1060971109921812480],emotional_support_and_prayers,0,0,1,0,0,0
[1060971168956645376],emotional_support_and_prayers,0,0,1,0,0,0
[1060971203710607363],opinions_and_criticism,0,0,0,0,0,1
[1060971229799202817],opinions_and_criticism,0,0,0,0,0,1
[1060971231292375041],opinions_and_criticism,0,0,0,0,0,1
[1060971244764442625],opinions_and_criticism,0,0,0,0,0,1
[1060971313307807745],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060971352310591488],opinions_and_criticism,0,0,0,0,0,1
[1060971384636092419],affected_individuals_and_help,1,0,0,0,0,0
[1060971411722903552],opinions_and_criticism,0,0,0,0,0,1
[1060971453410144256],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060971468614459392],emotional_support_and_prayers,0,0,1,0,0,0
[1060971488780656640],opinions_and_criticism,0,0,0,0,0,1
[1060971519487213569],opinions_and_criticism,0,0,0,0,0,1
[1060971551531692032],emotional_support_and_prayers,0,0,1,0,0,0
[1060971744331206656],emotional_support_and_prayers,0,0,1,0,0,0
[1060971807463927814],opinions_and_criticism,0,0,0,0,0,1
[1060971851470589952],emotional_support_and_prayers,0,0,1,0,0,0
[1060972002180321286],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060972009193201666],opinions_and_criticism,0,0,0,0,0,1
[1060972090231324672],opinions_and_criticism,0,0,0,0,0,1
[1060972092743733248],opinions_and_criticism,0,0,0,0,0,1
[1060972182879289344],opinions_and_criticism,0,0,0,0,0,1
[1060972247601549312],opinions_and_criticism,0,0,0,0,0,1
[1060972255570784256],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060972498702008323],emotional_support_and_prayers,0,0,1,0,0,0
[1060972564976144385],emotional_support_and_prayers,0,0,1,0,0,0
[1060972574652448768],opinions_and_criticism,0,0,0,0,0,1
[1060972654700781570],opinions_and_criticism,0,0,0,0,0,1
[1060972793351847936],opinions_and_criticism,0,0,0,0,0,1
[1060972814063284224],emotional_support_and_prayers,0,0,1,0,0,0
[1060972830223990784],opinions_and_criticism,0,0,0,0,0,1
[1060973025435271174],emotional_support_and_prayers,0,0,1,0,0,0
[1060973055864795136],emotional_support_and_prayers,0,0,1,0,0,0
[1060973062416461829],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060973071065141250],affected_individuals_and_help infrastructure_and_utilities_damage,1,0,0,1,0,0
[1060973149699956737],irrelevant,0,0,0,0,1,0
[1060973182017028096],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060973223041482752],opinions_and_criticism,0,0,0,0,0,1
[1060973236152922113],emotional_support_and_prayers,0,0,1,0,0,0
[1060973272702111745],irrelevant,0,0,0,0,1,0
[1060973379728171012],opinions_and_criticism,0,0,0,0,0,1
[1060973545457639425],emotional_support_and_prayers,0,0,1,0,0,0
[1060973629679255554],irrelevant,0,0,0,0,1,0
[1060973679906119680],irrelevant,0,0,0,0,1,0
[1060973727020736512],opinions_and_criticism,0,0,0,0,0,1
[1060974009934888964],opinions_and_criticism,0,0,0,0,0,1
[1060974068051165184],opinions_and_criticism,0,0,0,0,0,1
[1060974078922764288],emotional_support_and_prayers,0,0,1,0,0,0
[1060974335605776384],opinions_and_criticism,0,0,0,0,0,1
[1060974525351972865],irrelevant,0,0,0,0,1,0
[1060974597275815937],emotional_support_and_prayers,0,0,1,0,0,0
[1060974802855493633],opinions_and_criticism,0,0,0,0,0,1
[1060974876331307014],opinions_and_criticism,0,0,0,0,0,1
[1060974897470554113],opinions_and_criticism,0,0,0,0,0,1
[1060974964776558592],opinions_and_criticism,0,0,0,0,0,1
[1060975209757507586],emotional_support_and_prayers,0,0,1,0,0,0
[1060975219811274753],opinions_and_criticism,0,0,0,0,0,1
[1060975259191533569],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060975289830916101],emotional_support_and_prayers,0,0,1,0,0,0
[1060975520500867072],opinions_and_criticism,0,0,0,0,0,1
[1060975603065765888],opinions_and_criticism,0,0,0,0,0,1
[1060975857366433792],emotional_support_and_prayers,0,0,1,0,0,0
[1060975985179484162],opinions_and_criticism,0,0,0,0,0,1
[1060975992095805440],opinions_and_criticism,0,0,0,0,0,1
[1060976002116083714],emotional_support_and_prayers,0,0,1,0,0,0
[1060976153329045504],irrelevant,0,0,0,0,1,0
[1060976184455057409],opinions_and_criticism,0,0,0,0,0,1
[1060976214767292419],opinions_and_criticism,0,0,0,0,0,1
[1060976548713586689],opinions_and_criticism,0,0,0,0,0,1
[1060976599586222081],emotional_support_and_prayers,0,0,1,0,0,0
[1060976649070620672],emotional_support_and_prayers,0,0,1,0,0,0
[1060976666024071170],emotional_support_and_prayers,0,0,1,0,0,0
[1060976694738280449],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060976764430811136],opinions_and_criticism,0,0,0,0,0,1
[1060976788111872000],opinions_and_criticism,0,0,0,0,0,1
[1060976918076497923],opinions_and_criticism,0,0,0,0,0,1
[1060977358667157505],opinions_and_criticism,0,0,0,0,0,1
[1060977367336787968],opinions_and_criticism,0,0,0,0,0,1
[1060977367588454406],emotional_support_and_prayers,0,0,1,0,0,0
[1060977493727952901],emotional_support_and_prayers,0,0,1,0,0,0
[1060977530511986688],opinions_and_criticism,0,0,0,0,0,1
[1060977657326854145],opinions_and_criticism,0,0,0,0,0,1
[1060977666898231297],opinions_and_criticism,0,0,0,0,0,1
[1060977822452330502],opinions_and_criticism,0,0,0,0,0,1
[1060977894414053376],opinions_and_criticism,0,0,0,0,0,1
[1060977917247832065],opinions_and_criticism,0,0,0,0,0,1
[1060977984218259457],opinions_and_criticism,0,0,0,0,0,1
[1060978048433094657],emotional_support_and_prayers,0,0,1,0,0,0
[1060978150501478401],opinions_and_criticism,0,0,0,0,0,1
[1060978187054788609],opinions_and_criticism,0,0,0,0,0,1
[1060978271276425216],opinions_and_criticism,0,0,0,0,0,1
[1060978457381871617],irrelevant,0,0,0,0,1,0
[1060978900577275904],emotional_support_and_prayers,0,0,1,0,0,0
[1060979023256399878],caution_advice_and_crisis_updates opinions_and_criticism,0,1,0,0,0,1
[1060979104844079104],opinions_and_criticism,0,0,0,0,0,1
[1060979240491991040],opinions_and_criticism,0,0,0,0,0,1
[1060979466443341824],opinions_and_criticism,0,0,0,0,0,1
[1060979562161545216],emotional_support_and_prayers,0,0,1,0,0,0
[1060979582189400066],opinions_and_criticism,0,0,0,0,0,1
[1060979590737354752],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060979634731450368],opinions_and_criticism,0,0,0,0,0,1
[1060979673818193920],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060979720899227648],opinions_and_criticism,0,0,0,0,0,1
[1060979846766039040],opinions_and_criticism,0,0,0,0,0,1
[1060979938944278529],emotional_support_and_prayers,0,0,1,0,0,0
[1060980209212682240],opinions_and_criticism,0,0,0,0,0,1
[1060980323092217856],emotional_support_and_prayers,0,0,1,0,0,0
[1060980523584184321],opinions_and_criticism,0,0,0,0,0,1
[1060980771069009920],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060980792602648578],opinions_and_criticism,0,0,0,0,0,1
[1060980853529042947],opinions_and_criticism,0,0,0,0,0,1
[1060980926761574401],emotional_support_and_prayers,0,0,1,0,0,0
[1060980945405272072],emotional_support_and_prayers,0,0,1,0,0,0
[1060980990909313024],emotional_support_and_prayers,0,0,1,0,0,0
[1060981106319732736],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060981217389170689],opinions_and_criticism,0,0,0,0,0,1
[1060981276646219783],opinions_and_criticism,0,0,0,0,0,1
[1060981306333499393],opinions_and_criticism,0,0,0,0,0,1
[1060981358972018689],emotional_support_and_prayers,0,0,1,0,0,0
[1060981448801431554],opinions_and_criticism,0,0,0,0,0,1
[1060981632994177024],opinions_and_criticism,0,0,0,0,0,1
[1060981802893017091],opinions_and_criticism,0,0,0,0,0,1
[1060981971977945090],irrelevant,0,0,0,0,1,0
[1060982133316116485],opinions_and_criticism,0,0,0,0,0,1
[1060982247313063936],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1060982411238957056],opinions_and_criticism,0,0,0,0,0,1
[1060982847861858306],emotional_support_and_prayers,0,0,1,0,0,0
[1060982876915859461],emotional_support_and_prayers,0,0,1,0,0,0
[1060982886415941634],opinions_and_criticism,0,0,0,0,0,1
[1060982913880154113],emotional_support_and_prayers,0,0,1,0,0,0
[1060982939050225665],emotional_support_and_prayers,0,0,1,0,0,0
[1060983129618423809],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060983132940369925],opinions_and_criticism,0,0,0,0,0,1
[1060983141081460737],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1060983140636860417],opinions_and_criticism,0,0,0,0,0,1
[1060983232324341760],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060983250527621120],emotional_support_and_prayers,0,0,1,0,0,0
[1060983452311412736],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060983599296643073],opinions_and_criticism,0,0,0,0,0,1
[1060983602266210307],affected_individuals_and_help,1,0,0,0,0,0
[1060983806226771968],opinions_and_criticism,0,0,0,0,0,1
[1060983887906643969],emotional_support_and_prayers,0,0,1,0,0,0
[1060984005477232640],emotional_support_and_prayers,0,0,1,0,0,0
[1060984053850083328],opinions_and_criticism,0,0,0,0,0,1
[1060984085194117120],emotional_support_and_prayers,0,0,1,0,0,0
[1060984262575439872],opinions_and_criticism,0,0,0,0,0,1
[1060984361225469952],emotional_support_and_prayers,0,0,1,0,0,0
[1060984559486025729],emotional_support_and_prayers,0,0,1,0,0,0
[1060984569736892416],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1060984658089967617],opinions_and_criticism,0,0,0,0,0,1
[1060984792622264321],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1060984820220735489],opinions_and_criticism,0,0,0,0,0,1
[1060984828823326721],opinions_and_criticism,0,0,0,0,0,1
[1060984852592373760],opinions_and_criticism,0,0,0,0,0,1
[1060984981189734401],affected_individuals_and_help,1,0,0,0,0,0
[1060985005801910272],affected_individuals_and_help,1,0,0,0,0,0
[1060985101356621826],opinions_and_criticism,0,0,0,0,0,1
[1060985167110647808],emotional_support_and_prayers,0,0,1,0,0,0
[1060985169144885250],irrelevant,0,0,0,0,1,0
[1060985330571112449],opinions_and_criticism,0,0,0,0,0,1
[1060985369380950017],opinions_and_criticism,0,0,0,0,0,1
[1060985397042470920],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1060985592991940609],opinions_and_criticism,0,0,0,0,0,1
[1060985799112568839],emotional_support_and_prayers,0,0,1,0,0,0
[1060985828904714248],opinions_and_criticism,0,0,0,0,0,1
[1060985892108750848],emotional_support_and_prayers,0,0,1,0,0,0
[1060985958009634824],emotional_support_and_prayers,0,0,1,0,0,0
[1060986069074804736],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1060986239883661313],affected_individuals_and_help,1,0,0,0,0,0
[1060986246011539456],opinions_and_criticism,0,0,0,0,0,1
[1060986329297772544],irrelevant,0,0,0,0,1,0
[1060986407009816577],emotional_support_and_prayers,0,0,1,0,0,0
[1060986461032538112],opinions_and_criticism,0,0,0,0,0,1
[1060986653425233920],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1060986698627198976],emotional_support_and_prayers,0,0,1,0,0,0
[1060986738213031936],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060986761243975680],irrelevant,0,0,0,0,1,0
[1060986798275465216],affected_individuals_and_help,1,0,0,0,0,0
[1060986839849410570],affected_individuals_and_help,1,0,0,0,0,0
[1060986863316623360],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1060986915602739200],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1060986964667699202],opinions_and_criticism,0,0,0,0,0,1
[1060987015943086081],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060987047400349697],opinions_and_criticism,0,0,0,0,0,1
[1060987145035436033],opinions_and_criticism,0,0,0,0,0,1
[1060987355518173186],opinions_and_criticism,0,0,0,0,0,1
[1060987400908914688],opinions_and_criticism,0,0,0,0,0,1
[1060987405153525761],opinions_and_criticism,0,0,0,0,0,1
[1060987477899575298],opinions_and_criticism,0,0,0,0,0,1
[1060987512695459840],opinions_and_criticism,0,0,0,0,0,1
[1060987607616774144],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060987638814068741],opinions_and_criticism,0,0,0,0,0,1
[1060987640382676993],opinions_and_criticism,0,0,0,0,0,1
[1060987672498499584],opinions_and_criticism,0,0,0,0,0,1
[1060988112988454912],opinions_and_criticism,0,0,0,0,0,1
[1060988385135919105],opinions_and_criticism,0,0,0,0,0,1
[1060988393453170689],opinions_and_criticism,0,0,0,0,0,1
[1060988617030557696],emotional_support_and_prayers,0,0,1,0,0,0
[1060988752061968390],opinions_and_criticism,0,0,0,0,0,1
[1060988752875741184],opinions_and_criticism,0,0,0,0,0,1
[1060988877723316224],emotional_support_and_prayers,0,0,1,0,0,0
[1060988881586270208],emotional_support_and_prayers,0,0,1,0,0,0
[1060988953296359426],opinions_and_criticism,0,0,0,0,0,1
[1060989039111782400],opinions_and_criticism,0,0,0,0,0,1
[1060989140043481089],emotional_support_and_prayers,0,0,1,0,0,0
[1060989151322034176],opinions_and_criticism,0,0,0,0,0,1
[1060989154006392838],opinions_and_criticism,0,0,0,0,0,1
[1060989201527771136],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060989319404490755],opinions_and_criticism,0,0,0,0,0,1
[1060989428783611905],opinions_and_criticism,0,0,0,0,0,1
[1060989588255264770],emotional_support_and_prayers,0,0,1,0,0,0
[1060989729351651328],opinions_and_criticism,0,0,0,0,0,1
[1060990002014765056],irrelevant,0,0,0,0,1,0
[1060990021761667072],irrelevant,0,0,0,0,1,0
[1060990345163538432],opinions_and_criticism,0,0,0,0,0,1
[1060990355154370561],opinions_and_criticism,0,0,0,0,0,1
[1060990900250259456],emotional_support_and_prayers,0,0,1,0,0,0
[1060990971763154944],opinions_and_criticism,0,0,0,0,0,1
[1060991140416102402],emotional_support_and_prayers,0,0,1,0,0,0
[1060991141611532289],emotional_support_and_prayers,0,0,1,0,0,0
[1060991439583301635],emotional_support_and_prayers,0,0,1,0,0,0
[1060991482067333121],emotional_support_and_prayers,0,0,1,0,0,0
[1060991546911285249],irrelevant,0,0,0,0,1,0
[1060991643124490240],emotional_support_and_prayers,0,0,1,0,0,0
[1060991724783329282],opinions_and_criticism,0,0,0,0,0,1
[1060991750368620544],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060991785168785408],opinions_and_criticism,0,0,0,0,0,1
[1060991822162546689],affected_individuals_and_help,1,0,0,0,0,0
[1060991919805947904],emotional_support_and_prayers,0,0,1,0,0,0
[1060991921794007041],opinions_and_criticism,0,0,0,0,0,1
[1060991983240572930],emotional_support_and_prayers,0,0,1,0,0,0
[1060992022558003200],emotional_support_and_prayers,0,0,1,0,0,0
[1060992265085169664],opinions_and_criticism,0,0,0,0,0,1
[1060992303383433216],opinions_and_criticism,0,0,0,0,0,1
[1060992376288665600],opinions_and_criticism,0,0,0,0,0,1
[1060992743344881665],irrelevant,0,0,0,0,1,0
[1060992917026865153],emotional_support_and_prayers,0,0,1,0,0,0
[1060993037743079426],affected_individuals_and_help,1,0,0,0,0,0
[1060993177258205184],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060993616183730176],irrelevant,0,0,0,0,1,0
[1060993703664381957],opinions_and_criticism,0,0,0,0,0,1
[1060993766918623232],opinions_and_criticism,0,0,0,0,0,1
[1060993772312498181],opinions_and_criticism,0,0,0,0,0,1
[1060993860959158273],opinions_and_criticism,0,0,0,0,0,1
[1060993930802675712],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1060993999371145218],infrastructure_and_utilities_damage opinions_and_criticism,0,0,0,1,0,1
[1060994072477876230],opinions_and_criticism,0,0,0,0,0,1
[1060994114127314944],opinions_and_criticism,0,0,0,0,0,1
[1060994123098841088],opinions_and_criticism,0,0,0,0,0,1
[1060994128144666624],opinions_and_criticism,0,0,0,0,0,1
[1060994302128648193],emotional_support_and_prayers,0,0,1,0,0,0
[1060994321925791744],opinions_and_criticism,0,0,0,0,0,1
[1060994365735256066],emotional_support_and_prayers,0,0,1,0,0,0
[1060994373738004482],opinions_and_criticism,0,0,0,0,0,1
[1060994408349343746],opinions_and_criticism,0,0,0,0,0,1
[1060994437483032577],emotional_support_and_prayers,0,0,1,0,0,0
[1060994694388289536],opinions_and_criticism,0,0,0,0,0,1
[1060994749178527744],opinions_and_criticism,0,0,0,0,0,1
[1060994885405286400],opinions_and_criticism,0,0,0,0,0,1
[1060995316835590144],emotional_support_and_prayers,0,0,1,0,0,0
[1060995562173009920],opinions_and_criticism,0,0,0,0,0,1
[1060995583903744000],opinions_and_criticism,0,0,0,0,0,1
[1060995655244677125],opinions_and_criticism,0,0,0,0,0,1
[1060995715630067712],irrelevant,0,0,0,0,1,0
[1060995903962660864],irrelevant,0,0,0,0,1,0
[1060995956643115013],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1060995976801013760],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1060996100738433025],emotional_support_and_prayers,0,0,1,0,0,0
[1060996142555631622],emotional_support_and_prayers,0,0,1,0,0,0
[1060996168371572736],opinions_and_criticism,0,0,0,0,0,1
[1060996376518103040],irrelevant,0,0,0,0,1,0
[1060996746258628609],opinions_and_criticism,0,0,0,0,0,1
